002955,鸿合科技,57.44,58.32,59.35,57.02,57.34,20190523,0.98,2019-12-29 12:12:10
603982,泉峰汽车,21.93,20.93,22.27,20.8,21.88,20190522,-0.95,2019-12-29 12:12:10
300779,惠城环保,28.4,30.64,30.86,28.32,28.88,20190522,1.76,2019-12-29 12:12:10
300775,三角防务,34.35,34.56,35.3,34.3,34.4,20190521,0.16,2019-12-29 12:12:10
300776,帝尔激光,143.96,142.58,145.69,142.24,144.85,20190517,-2.27,2019-12-29 12:12:10
600989,宝丰能源,9.38,9.42,9.55,9.37,9.38,20190516,0.04,2019-12-29 12:12:10
300777,中简科技,31.8,31.42,32.84,31.23,31.25,20190516,0.17,2019-12-29 12:12:10
603267,鸿远电子,49.9,49.97,50.48,49.22,49.75,20190515,0.22,2019-12-29 12:12:10
300778,新城市,41.99,42.58,44.37,41.6,42.1,20190510,0.48,2019-12-29 12:12:10
002953,日丰股份,20.16,19.77,20.25,19.7,20.16,20190509,-0.39,2019-12-29 12:12:10
603697,有友食品,13.5,13.38,13.78,13.35,13.55,20190508,-0.17,2019-12-29 12:12:10
603967,中创物流,16.03,15.89,16.2,15.88,16.05,20190429,-0.16,2019-12-29 12:12:10
300772,运达股份,16.92,16.93,17.51,16.58,17.13,20190426,-0.2,2019-12-29 12:12:10
300773,拉卡拉,60.68,66.75,66.75,60.68,60.68,20190425,6.07,2019-12-29 12:12:10
300771,智莱科技,59.32,61.0,62.5,58.86,59.32,20190422,1.68,2019-12-29 12:12:10
300770,新媒股份,124.0,122.72,127.37,121.77,124.5,20190419,-1.78,2019-12-29 12:12:10
603317,天味食品,45.94,45.56,47.0,45.52,45.93,20190416,-0.37,2019-12-29 12:12:10
603068,博通集成,90.99,89.9,92.7,89.7,90.86,20190415,-0.96,2019-12-29 12:12:10
300769,德方纳米,112.8,109.8,116.7,108.28,111.36,20190415,-1.56,2019-12-29 12:12:10
300768,迪普科技,37.01,36.67,37.52,36.6,37.05,20190412,-0.38,2019-12-29 12:12:10
603379,三美股份,39.55,37.54,39.8,37.45,38.61,20190402,-1.07,2019-12-29 12:12:10
300767,震安科技,65.34,61.25,65.97,60.25,64.73,20190329,-3.48,2019-12-29 12:12:10
002952,亚世光电,33.78,32.72,34.27,32.65,33.97,20190328,-1.25,2019-12-29 12:12:10
603681,永冠新材,25.71,26.14,26.95,25.69,25.4,20190326,0.74,2019-12-29 12:12:10
002958,青农商行,6.25,6.26,6.52,6.22,6.28,20190326,-0.02,2019-12-29 12:12:10
300766,每日互动,34.74,33.77,34.74,33.71,34.82,20190325,-1.05,2019-12-29 12:12:10
300765,新诺威,34.55,35.05,35.44,34.51,34.55,20190322,0.5,2019-12-29 12:12:10
300763,锦浪科技,39.52,40.57,41.65,39.5,39.55,20190319,1.02,2019-12-29 12:12:10
002951,金时科技,18.12,17.9,19.14,17.82,17.4,20190315,0.5,2019-12-29 12:12:10
